stock_code,name,sector,subsector
038540,상상인,금융,금융/은행
079980,휴비스,화학,화학/방향족
417010,나노팀,전자,전자/부품
259630,엠플러스,자동차,자동차/전기차
067830,세이브존I&C,유통운수,유통운수/유통
021820,세원정공,자동차,자동차/부품
017510,세명전기,에너지,에너지/전기
417500,제이아이테크,반도체,반도체/소재
008700,아남전자,전자,전자/제품
024800,유성티엔에스,유통운수,유통운수/운수
223310,딥마인드,유통운수,유통운수/유통
004840,DRB동일,자동차,자동차/부품
302550,리메드,의료기기,의료기기/기기
091580,상신이디피,자동차,자동차/전기차
226590,엠디바이스,반도체,반도체/분야
008260,NI스틸,금속,금속/철강
085670,뉴프렉스,스마트폰,스마트폰/부품
054670,대한뉴팜,제약,제약/전문의약품
234300,에스트래픽,유통운수,유통운수/운수
396270,넥스트칩,반도체,반도체/분야
041520,이엘씨,디스플레이,디스플레이/소재
125210,아모그린텍,스마트폰,스마트폰/부품
141000,비아트론,디스플레이,디스플레이/장비
396690,미래에셋글로벌리츠,금융,금융/부동산
046120,오르비텍,에너지,에너지/발전
093920,서원인텍,스마트폰,스마트폰/부품
107600,새빗켐,자동차,자동차/전기차
012860,모베이스전자,자동차,자동차/부품
445180,퓨릿,반도체,반도체/소재
322180,LS티라유텍,IT,IT/소프트웨어
053280,예스24,유통운수,유통운수/유통
407400,꿈비,생활,생활/가구
049430,코메론,기계,기계/부품
348150,고바이오랩,바이오,바이오/효소
060310,3S,반도체,반도체/장비
277880,티에스아이,자동차,자동차/전기차
347860,알체라,IT,IT/보안
065500,오리엔트정공,자동차,자동차/부품
011150,CJ씨푸드,음식료,음식료/식료품
253840,수젠텍,의료기기,의료기기/기기
000230,일동홀딩스,지주사,지주사
061250,화일약품,제약,제약/원료의약품
033320,제이씨현시스템,전자,전자/제품
126880,제이엔케이글로벌,건설,건설/건설
393210,토마토시스템,IT,IT/소프트웨어
357230,에이치피오,건강미용,건강미용/건기식
352090,스톰테크,기계,기계/부품
138080,오이솔루션,통신,통신/장비
216050,인크로스,엔터,엔터/콘텐츠
002700,신일전자,전자,전자/제품
036580,팜스코,음식료,음식료/식료품
073560,우리손에프앤지,음식료,음식료/식료품
064090,인크레더블버즈,건강미용,건강미용/화장품
321820,아티스트컴퍼니,엔터,엔터/콘텐츠
000590,CS홀딩스,지주사,지주사
307930,컴퍼니케이,금융,금융/기타
419050,삼기에너지솔루션즈,자동차,자동차/전기차
255440,야스,디스플레이,디스플레이/장비
010170,대한광통신,통신,통신/장비
023000,삼원강재,자동차,자동차/부품
001540,안국약품,제약,제약/전문의약품
417790,트루엔,전자,전자/제품
002720,국제약품,제약,제약/전문의약품
126730,코칩,전자,전자/제품
033230,인성정보,IT,IT/서비스
225190,LK삼양,전자,전자/제품
032560,황금에스티,금속,금속/철강
476080,M83,엔터,엔터/콘텐츠
001080,만호제강,금속,금속/철강
261200,덴티스,의료기기,의료기기/용품
067570,엔브이에이치코리아,자동차,자동차/부품
166480,코아스템켐온,바이오,바이오/의약품
024880,케이피에프,기계,기계/부품
170030,현대공업,자동차,자동차/부품
163560,동일고무벨트,자동차,자동차/부품
060560,HC홈센타,지주사,지주사
014790,HL D&I,건설,건설/건설
040420,정상제이엘에스,생활,생활/교육
084730,팅크웨어,자동차,자동차/부품
058400,KNN,엔터,엔터/플랫폼
273640,와이엠텍,자동차,자동차/전기차
053700,삼보모터스,자동차,자동차/부품
330350,위더스제약,제약,제약/전문의약품
212710,아이에스티이,반도체,반도체/장비
263700,케어랩스,의료기기,의료기기/솔루션
040350,크레오에스지,IT,IT/소프트웨어
209640,와이제이링크,전자,전자/제품
111710,남화산업,레저,레저/스포츠
226330,신테카바이오,바이오,바이오/의약품
200470,에이팩트,반도체,반도체/분야
120240,대정화금,제약,제약/원료의약품
366030,공구우먼,섬유패션,섬유패션/의류
215100,로보로보,생활,생활/교육
101140,인바이오젠,음식료,음식료/유통
058860,KTis,통신,통신/컨택센터
000440,중앙에너비스,화학,화학/제품
041930,동아화성,자동차,자동차/부품
048430,유라테크,자동차,자동차/부품
348350,위드텍,반도체,반도체/장비
045970,코아시아,스마트폰,스마트폰/부품
013520,화승코퍼레이션,자동차,자동차/부품
010040,한국내화,금속,금속/철강
475460,미트박스,음식료,음식료/유통
004650,창해에탄올,음식료,음식료/음료
072020,중앙백신,제약,제약/분야
210120,캔버스엔,엔터,엔터/콘텐츠
381620,제닉스,기계,기계/자동화
396300,세아메카닉스,금속,금속/비철
347890,엠투아이,IT,IT/소프트웨어
180400,DXVX,바이오,바이오/효소
012690,모나리자,생활,생활/제지
200350,아티스트스튜디오,엔터,엔터/콘텐츠
011390,부산산업,건자재,건자재/자재
262260,에이프로,자동차,자동차/전기차
094850,참좋은여행,레저,레저/여행
027830,대성창투,금융,금융/기타
023800,인지컨트롤스,자동차,자동차/부품
041910,폴라리스AI파마,제약,제약/원료의약품
234100,폴라리스세원,자동차,자동차/부품
006880,신송홀딩스,지주사,지주사
036630,세종텔레콤,통신,통신/사업자
159580,제로투세븐,건강미용,건강미용/화장품
479960,위너스,에너지,에너지/전기
014470,부방,지주사,지주사
006090,사조오양,음식료,음식료/식료품
380540,옵티코어,통신,통신/장비
043710,서울리거,의료기기,의료기기/기기
162300,신스틸,금속,금속/철강
432470,케이엔에스,자동차,자동차/전기차
033790,피노,레저,레저/게임
004960,한신공영,건설,건설/건설
074430,아미노로직스,제약,제약/원료의약품
384470,코어라인소프트,의료기기,의료기기/솔루션
054620,APS,지주사,지주사
001560,제일연마,기계,기계/부품
004830,덕성,섬유패션,섬유패션/피혁
453860,에이에스텍,건강미용,건강미용/화장품
111380,동인기연,섬유패션,섬유패션/잡화
046210,HLB파나진,의료기기,의료기기/기기
241840,에이스토리,엔터,엔터/콘텐츠
006140,피제이전자,의료기기,의료기기/기기
011370,서한,건설,건설/건설
187420,HLB제넥스,바이오,바이오/효소
183490,엔지켐생명과학,제약,제약/원료의약품
009200,무림페이퍼,생활,생활/제지
002600,조흥,음식료,음식료/기호식품
140070,서플러스글로벌,반도체,반도체/장비
306620,네온테크,반도체,반도체/장비
014990,인디에프,섬유패션,섬유패션/의류
145170,노브랜드,섬유패션,섬유패션/의류
086670,비엠티,기계,기계/부품
307870,비투엔,IT,IT/서비스
014440,영보화학,화학,화학/제품
339950,아이비김영,생활,생활/교육
347740,피엔케이피부임상연구센타,건강미용,건강미용/화장품
064850,에프앤가이드,금융,금융/기타
134580,탑코미디어,엔터,엔터/인프라
204840,지엘팜텍,제약,제약/전문의약품
208140,정다운,음식료,음식료/식료품
057680,티사이언티픽,유통운수,유통운수/유통
137950,제이씨케미칼,에너지,에너지/발전
222110,팬젠,바이오,바이오/CMO
232680,라온테크,반도체,반도체/장비
036640,HRS,화학,화학/제품
053450,세코닉스,스마트폰,스마트폰/부품
129260,인터지스,유통운수,유통운수/운수
314130,지놈앤컴퍼니,바이오,바이오/의약품
130580,나이스디앤비,금융,금융/기타
104620,노랑풍선,레저,레저/여행
192250,케이사인,IT,IT/보안
067290,JW신약,제약,제약/전문의약품
089850,유비벨록스,자동차,자동차/부품
446540,메가터치,반도체,반도체/소재
084180,수성웹툰,기계,기계/건설용
265740,엔에프씨,건강미용,건강미용/화장품
294140,레몬,전자,전자/부품
289080,SV인베스트먼트,금융,금융/기타
007280,한국특강,금속,금속/철강
222040,코스맥스엔비티,건강미용,건강미용/건기식
036000,예림당,생활,생활/교육
142280,녹십자엠에스,의료기기,의료기기/기기
355150,코스텍시스,전자,전자/부품
265560,영화테크,자동차,자동차/부품
053050,지에스이,에너지,에너지/가스
099220,SDN,에너지,에너지/발전
004100,태양금속,자동차,자동차/부품
263800,데이타솔루션,IT,IT/서비스
432430,와이랩,엔터,엔터/콘텐츠
002800,신신제약,제약,제약/일반의약품
009180,한솔로지스틱스,유통운수,유통운수/운수
478560,블랙야크아이앤씨,섬유패션,섬유패션/잡화
460940,피앤에스로보틱스,기계,기계/자동화
199550,레이저옵텍,의료기기,의료기기/기기
032850,비트컴퓨터,의료기기,의료기기/솔루션
338100,NH프라임리츠,금융,금융/부동산
007590,동방아그로,화학,화학/제품
007720,소노스퀘어,유통운수,유통운수/유통
459100,위츠,스마트폰,스마트폰/부품
011230,삼화전자,전자,전자/부품
001260,남광토건,건설,건설/건설
010960,삼호개발,건설,건설/건설
067370,선바이오,바이오,바이오/의약품
185490,아이진,바이오,바이오/의약품
378800,샤페론,바이오,바이오/의약품
042940,상지건설,건설,건설/건설
004590,한국가구,음식료,음식료/유통
043100,알파녹스,의료기기,의료기기/기기
043650,국순당,음식료,음식료/음료
042500,링네트,IT,IT/서비스
002230,피에스텍,에너지,에너지/전기
088340,유라클,스마트폰,스마트폰/유통
032540,TJ미디어,엔터,엔터/플랫폼
016090,대현,섬유패션,섬유패션/의류
452200,민테크,자동차,자동차/전기차
036090,위지트,디스플레이,디스플레이/소재
054300,팬스타엔터프라이즈,자동차,자동차/부품
053260,금강철강,금속,금속/철강
413390,엠오티,자동차,자동차/전기차
357580,아모센스,전자,전자/부품
199480,뱅크웨어글로벌,IT,IT/소프트웨어
122310,제노레이,의료기기,의료기기/기기
054780,키이스트,엔터,엔터/콘텐츠
013360,일성건설,건설,건설/건설
105740,디케이락,기계,기계/부품
330730,스톤브릿지벤처스,금융,금융/기타
246710,티앤알바이오팹,의료기기,의료기기/용품
246720,아스타,의료기기,의료기기/기기
024900,디와이덕양,자동차,자동차/부품
007370,진양제약,제약,제약/전문의약품
024830,세원물산,자동차,자동차/부품
373160,데이원컴퍼니,생활,생활/교육
038680,에스넷,통신,통신/솔루션
033310,엠투엔,금속,금속/철강
025550,한국선재,금속,금속/철강
317690,퀀타매트릭스,의료기기,의료기기/기기
173130,오파스넷,IT,IT/서비스
215360,우리산업,자동차,자동차/부품
311320,지오엘리먼트,반도체,반도체/장비
223250,드림씨아이에스,바이오,바이오/의약품
078860,엔에스이엔엠,엔터,엔터/플랫폼
206400,베노티앤알,건설,건설/전문
171120,라이온켐텍,건자재,건자재/자재
043910,자연과환경,건설,건설/전문
038460,바이오스마트,금속,금속/비철
382480,지아이텍,자동차,자동차/전기차
100220,비상교육,생활,생활/교육
403490,우듬지팜,음식료,음식료/식료품
250060,모비스,바이오,바이오/의약품
068330,일신바이오,의료기기,의료기기/기기
054040,한국컴퓨터,디스플레이,디스플레이/소재
036120,서울평가정보,금융,금융/기타
049480,오픈베이스,IT,IT/서비스
061040,알에프텍,스마트폰,스마트폰/부품
300120,라온피플,IT,IT/서비스
251630,브이원텍,자동차,자동차/전기차
417860,오브젠,IT,IT/소프트웨어
365590,하이딥,전자,전자/부품
002630,오리엔트바이오,의료기기,의료기기/용품
081150,티플랙스,금속,금속/철강
039240,경남스틸,금속,금속/철강
081180,쎄크,반도체,반도체/장비
036670,삼양케이씨아이,화학,화학/제품
104540,코렌텍,의료기기,의료기기/용품
372910,한컴라이프케어,의료기기,의료기기/용품
198440,강동씨앤엘,건자재,건자재/자재
041460,한국전자인증,IT,IT/보안
016250,SGC E&C,건설,건설/건설
012790,신일제약,제약,제약/전문의약품
333620,엔시스,자동차,자동차/전기차
261780,차백신연구소,바이오,바이오/의약품
004540,깨끗한나라,생활,생활/제지
351870,차이커뮤니케이션,엔터,엔터/콘텐츠
043260,성호전자,전자,전자/제품
101330,모베이스,자동차,자동차/부품
004720,팜젠사이언스,제약,제약/전문의약품
031820,아이티센씨티에스,IT,IT/서비스
347000,센코,전자,전자/제품
020710,시공테크,건설,건설/전문
357880,SKAI,IT,IT/소프트웨어
217730,강스템바이오텍,바이오,바이오/의약품
288620,에스퓨얼셀,에너지,에너지/전기
111110,호전실업,섬유패션,섬유패션/의류
187870,디바이스,디스플레이,디스플레이/장비
036710,심텍홀딩스,지주사,지주사
388870,파로스아이바이오,바이오,바이오/의약품
080530,코디,건강미용,건강미용/화장품
013870,지엠비코리아,자동차,자동차/부품
451220,아이엠티,반도체,반도체/장비
004450,삼화왕관,음식료,음식료/포장류
000220,유유제약,제약,제약/전문의약품
128660,피제이메탈,금속,금속/철강
001290,상상인증권,금융,금융/증권
320000,한울반도체,전자,전자/제품
052220,iMBC,엔터,엔터/인프라
302430,이노메트리,자동차,자동차/전기차
007820,에스엠코어,기계,기계/자동화
355390,크라우드웍스,IT,IT/서비스
050960,수산아이앤티,통신,통신/솔루션
038880,아이에이,자동차,자동차/부품
263600,덕우전자,스마트폰,스마트폰/부품
094840,슈프리마에이치큐,지주사,지주사
011320,유니크,자동차,자동차/부품
004910,조광페인트,건자재,건자재/내외장재
010770,평화홀딩스,지주사,지주사
448900,한국피아이엠,자동차,자동차/부품
000910,유니온,건자재,건자재/자재
096350,대창솔루션,기계,기계/부품
218150,미래생명자원,음식료,음식료/식료품
001380,SG글로벌,자동차,자동차/부품
109860,동일금속,기계,기계/건설용
308080,바이젠셀,바이오,바이오/의약품
444530,심플랫폼,IT,IT/서비스
002220,한일철강,금속,금속/철강
007980,TP,섬유패션,섬유패션/의류
004870,티웨이홀딩스,건자재,건자재/자재
153710,옵티팜,제약,제약/분야
062970,한국첨단소재,통신,통신/장비
037950,엘컴텍,스마트폰,스마트폰/부품
092440,기신정기,기계,기계/부품
466410,사이냅소프트,IT,IT/소프트웨어
015710,코콤,건설,건설/전문
950200,소마젠,바이오,바이오/의약품
348080,큐라티스,바이오,바이오/의약품
417840,저스템,반도체,반도체/장비
039420,케이엘넷,유통운수,유통운수/운수
009770,삼정펄프,생활,생활/제지
017480,삼현철강,금속,금속/철강
388790,라이콤,통신,통신/장비
186230,그린플러스,금속,금속/비철
010470,오리콤,엔터,엔터/콘텐츠
234920,자이글,전자,전자/제품
019990,에너토크,기계,기계/부품
189980,흥국에프엔비,음식료,음식료/유통
241690,유니테크노,자동차,자동차/부품
419080,엔젯,디스플레이,디스플레이/장비
052790,액토즈소프트,레저,레저/게임
177900,쓰리에이로직스,전자,전자/부품
457370,한켐,디스플레이,디스플레이/소재
024740,한일단조,자동차,자동차/부품
066310,큐에스아이,전자,전자/제품
003780,진양산업,화학,화학/제품
109960,AP헬스케어,제약,제약/전문의약품
037350,성도이엔지,건설,건설/건설
064240,홈캐스트,스마트폰,스마트폰/부품
352700,씨앤투스,생활,생활/가정용품
036010,아비코전자,전자,전자/제품
040910,아이씨디,디스플레이,디스플레이/장비
187660,현대ADM,바이오,바이오/의약품
196300,HLB펩,바이오,바이오/효소
376930,노을,의료기기,의료기기/기기
195990,에이비프로바이오,기계,기계/산업용
050110,캠시스,스마트폰,스마트폰/부품
307180,아이엘,디스플레이,디스플레이/LED
005750,대림바스,건자재,건자재/자재
148780,비큐AI,IT,IT/서비스
241790,티이엠씨씨엔에스,반도체,반도체/장비
002140,고려산업,음식료,음식료/식료품
317830,에스피시스템스,기계,기계/자동화
069920,엑시온그룹,유통운수,유통운수/유통
000850,화천기공,기계,기계/산업용
049630,재영솔루텍,스마트폰,스마트폰/부품
369370,블리츠웨이엔터테인먼트,엔터,엔터/인프라
033830,티비씨,엔터,엔터/플랫폼
417970,모델솔루션,기계,기계/산업용
294630,서남,에너지,에너지/전기
188040,바이오포트,음식료,음식료/음료
038070,서린바이오,의료기기,의료기기/용품
127980,화인써키트,전자,전자/제품
155650,와이엠씨,디스플레이,디스플레이/소재
047400,유니온머티리얼,전자,전자/부품
072130,유엔젤,통신,통신/솔루션
055490,테이팩스,자동차,자동차/전기차
063440,SM Life Design,엔터,엔터/인프라
260660,알리코제약,제약,제약/전문의약품
011300,성안머티리얼스,섬유패션,섬유패션/섬유
101170,우림피티에스,기계,기계/부품
075180,새론오토모티브,자동차,자동차/부품
175250,아이큐어,제약,제약/분야
042110,에스씨디,전자,전자/부품
105330,케이엔더블유,반도체,반도체/소재
001550,조비,화학,화학/제품
018500,동원금속,자동차,자동차/부품
054930,유신,건설,건설/건설
365270,큐라클,바이오,바이오/의약품
065530,와이어블,통신,통신/장비
009190,대양금속,금속,금속/철강
066980,한성크린텍,건설,건설/환경
006370,대구백화점,유통운수,유통운수/유통
073570,리튬포어스,스마트폰,스마트폰/기타
053980,오상자이엘,IT,IT/서비스
277070,린드먼아시아,금융,금융/기타
024840,KBI메탈,금속,금속/비철
097780,에코볼트,자동차,자동차/부품
291230,엔피,엔터,엔터/콘텐츠
090410,덕신이피씨,건자재,건자재/자재
256630,포인트엔지니어링,디스플레이,디스플레이/장비
115440,우리넷,통신,통신/장비
003010,혜인,기계,기계/건설용
054540,삼영엠텍,에너지,에너지/발전
311390,네오크레마,음식료,음식료/식료품
357250,미래에셋맵스리츠,금융,금융/부동산
004060,SG세계물산,섬유패션,섬유패션/의류
095270,웨이브일렉트로,통신,통신/장비
004770,써니전자,전자,전자/부품
290090,트윔,IT,IT/소프트웨어
263050,유틸렉스,바이오,바이오/의약품
471820,셀로맥스사이언스,건강미용,건강미용/건기식
142760,모아라이프플러스,제약,제약/분야
053270,구영테크,자동차,자동차/부품
200230,텔콘RF제약,전자,전자/부품
309930,오하임앤컴퍼니,생활,생활/가구
148250,알엔투테크놀로지,통신,통신/장비
340360,다보링크,통신,통신/장비
009730,이렘,금속,금속/철강
047770,코데즈컴바인,섬유패션,섬유패션/의류
204020,그리티,섬유패션,섬유패션/의류
004440,삼일씨엔에스,건자재,건자재/자재
010280,아이티센엔텍,IT,IT/서비스
091440,한울소재과학,통신,통신/장비
021880,메이슨캐피탈,금융,금융/기타
013720,THE CUBE&,자동차,자동차/부품
364950,에이아이코리아,자동차,자동차/전기차
250000,보라티알,음식료,음식료/유통
017650,대림제지,생활,생활/제지
373200,엑스플러스,스마트폰,스마트폰/기타
465480,인스피언,IT,IT/소프트웨어
376180,피코그램,생활,생활/가정용품
013700,까뮤이앤씨,건자재,건자재/자재
037440,희림,건설,건설/건설
217330,싸이토젠,의료기기,의료기기/기기
090470,제이스텍,반도체,반도체/장비
072990,에이치시티,전자,전자/제품
237820,플레이디,엔터,엔터/콘텐츠
290660,네오펙트,의료기기,의료기기/기기
391710,코닉오토메이션,IT,IT/소프트웨어
301300,바이브컴퍼니,IT,IT/서비스
001210,금호전기,디스플레이,디스플레이/LED
105760,포스뱅크,IT,IT/서비스
010240,흥국,기계,기계/건설용
049550,잉크테크,전자,전자/제품
101000,KS인더스트리,조선,조선/기자재
481850,신한글로벌액티브리츠,금융,금융/부동산
021050,서원,금속,금속/비철
011420,갤럭시아에스엠,레저,레저/스포츠
087260,모바일어플라이언스,자동차,자동차/부품
041650,상신브레이크,자동차,자동차/부품
085310,엔케이,조선,조선/기자재
089150,케이씨티,전자,전자/제품
239610,에이치엘사이언스,건강미용,건강미용/건기식
000890,보해양조,음식료,음식료/음료
224110,에이텍모빌리티,유통운수,유통운수/운수
065130,탑엔지니어링,스마트폰,스마트폰/부품
037230,한국팩키지,생활,생활/제지
065650,하이퍼코퍼레이션,바이오,바이오/의약품
007680,대원,건설,건설/건설
059120,아진엑스텍,반도체,반도체/장비
160550,NEW,엔터,엔터/콘텐츠
071670,에이테크솔루션,기계,기계/부품
155660,DSR,지주사,지주사
072470,우리산업홀딩스,지주사,지주사
040610,SG&G,자동차,자동차/부품
189690,포시에스,IT,IT/소프트웨어
066130,하츠,전자,전자/제품
378850,화승알앤에이,자동차,자동차/부품
450330,하스,의료기기,의료기기/용품
129920,대성하이텍,기계,기계/산업용
236810,엔비티,엔터,엔터/콘텐츠
263690,디알젬,의료기기,의료기기/기기
012160,영흥,금속,금속/철강
067920,이글루,IT,IT/보안
064480,브리지텍,통신,통신/컨택센터
227950,엔투텍,엔터,엔터/콘텐츠
332370,아이디피,전자,전자/제품
171010,램테크놀러지,반도체,반도체/소재
003310,대주산업,음식료,음식료/식료품
172670,에이엘티,반도체,반도체/분야
331380,포커스에이아이,IT,IT/보안
340930,유일에너테크,자동차,자동차/전기차
389030,지니너스,바이오,바이오/의약품
023810,인팩,자동차,자동차/부품
039010,현대에이치티,건설,건설/전문
045340,토탈소프트,유통운수,유통운수/운수
007530,와이엠,자동차,자동차/부품
004780,대륙제관,금속,금속/철강
066670,디티씨,디스플레이,디스플레이/소재
094940,푸른기술,IT,IT/결제
065950,웰크론,건설,건설/건설
462510,라메디텍,의료기기,의료기기/기기
317850,대모,기계,기계/건설용
000650,천일고속,유통운수,유통운수/운수
002920,유성기업,자동차,자동차/부품
318020,포인트모바일,전자,전자/제품
024910,경창산업,자동차,자동차/부품
217190,제너셈,반도체,반도체/장비
361570,알비더블유,엔터,엔터/플랫폼
246690,TS인베스트먼트,금융,금융/기타
002760,보락,음식료,음식료/식료품
027580,상보,디스플레이,디스플레이/소재
000950,전방,섬유패션,섬유패션/섬유
318160,셀바이오휴먼텍,건강미용,건강미용/화장품
019540,일지테크,자동차,자동차/부품
037330,인지디스플레,디스플레이,디스플레이/소재
173940,에프엔씨엔터,엔터,엔터/플랫폼
004920,씨아이테크,전자,전자/제품
096630,에스코넥,스마트폰,스마트폰/부품
464280,티디에스팜,제약,제약/일반의약품
440290,HB인베스트먼트,금융,금융/기타
008250,이건산업,건자재,건자재/내외장재
090080,평화산업,자동차,자동차/부품
087600,픽셀플러스,반도체,반도체/분야
033130,디지틀조선,엔터,엔터/콘텐츠
068050,팬엔터테인먼트,엔터,엔터/콘텐츠
025750,한솔홈데코,건자재,건자재/내외장재
376290,씨유테크,스마트폰,스마트폰/부품
450520,인스웨이브,IT,IT/소프트웨어
420570,제이투케이바이오,건강미용,건강미용/화장품
004410,서울식품,음식료,음식료/기호식품
073110,엘엠에스,디스플레이,디스플레이/소재
359090,씨엔알리서치,바이오,바이오/의약품
025620,제이준코스메틱,건강미용,건강미용/화장품
056730,CNT85,자동차,건설/건설
059270,해성에어로보틱스,기계,기계/자동화
053620,태양,금속,금속/철강
066910,손오공,엔터,엔터/콘텐츠
005670,푸드웰,음식료,음식료/유통
100030,인지소프트,IT,IT/보안
080010,이상네트웍스,유통운수,유통운수/유통
037030,파워넷,전자,전자/제품
134790,시디즈,생활,생활/가구
008870,금비,음식료,음식료/포장류
430690,한싹,IT,IT/보안
057030,YBM넷,생활,생활/교육
006740,영풍제지,생활,생활/제지
219420,링크제니시스,IT,IT/소프트웨어
027740,마니커,음식료,음식료/식료품
078890,가온그룹,엔터,엔터/인프라
092780,DYP,자동차,자동차/부품
037760,쎄니트,금속,금속/철강
038010,제일테크노스,건자재,건자재/자재
465770,STX그린로지스,유통운수,유통운수/운수
057540,옴니시스템,에너지,에너지/전기
056700,신화인터텍,디스플레이,디스플레이/소재
069540,빛과전자,통신,통신/장비
024950,삼천리자전거,레저,레저/스포츠
002880,대유에이텍,자동차,자동차/부품
058730,다스코,건자재,건자재/자재
474610,RF시스템즈,기계,기계/방위산업
097870,효성오앤비,화학,화학/제품
003080,SB성보,화학,화학/제품
299170,더블유에스아이,제약,제약/전문의약품
323350,다원넥스뷰,반도체,반도체/장비
118000,메타케어,제약,제약/전문의약품
150900,파수,IT,IT/보안
219550,디와이디,건강미용,건강미용/화장품
290720,푸드나무,음식료,음식료/유통
051490,나라엠앤디,자동차,자동차/전기차
273060,와이즈버즈,엔터,엔터/콘텐츠
363260,모비데이즈,엔터,엔터/콘텐츠
321260,프로이천,디스플레이,디스플레이/장비
239340,이스트에이드,IT,IT/인터넷
025530,SJM홀딩스,지주사,지주사
038870,에코바이오,에너지,에너지/발전
023350,한국종합기술,건설,건설/건설
290740,액트로,스마트폰,스마트폰/부품
017180,명문제약,제약,제약/전문의약품
001620,케이비아이동국실업,자동차,자동차/부품
123700,SJM,자동차,자동차/부품
036170,에이치엠넥스,디스플레이,디스플레이/LED
321370,센서뷰,통신,통신/장비
044960,이글벳,제약,제약/분야
220180,핸디소프트,IT,IT/소프트웨어
088130,동아엘텍,디스플레이,디스플레이/장비
336060,웨이버스,IT,IT/소프트웨어
066430,아이로보틱스,화학,화학/제품
184230,SGA솔루션즈,통신,통신/장비
109080,옵티시스,통신,통신/장비
239890,피엔에이치테크,디스플레이,디스플레이/소재
052770,아이톡시,유통운수,유통운수/유통
008370,원풍,화학,화학/제품
351330,이삭엔지니어링,IT,IT/소프트웨어
377220,프롬바이오,건강미용,건강미용/건기식
097800,윈팩,반도체,반도체/분야
088910,동우팜투테이블,음식료,음식료/식료품
170790,파이오링크,통신,통신/장비
082210,옵트론텍,스마트폰,스마트폰/부품
313760,캐리,에너지,에너지/발전
069410,엔텔스,IT,IT/소프트웨어
009810,플레이그램,유통운수,유통운수/유통
217500,러셀,반도체,반도체/장비
270870,뉴트리,건강미용,건강미용/건기식
418620,E8,IT,IT/소프트웨어
046390,삼화네트웍스,엔터,엔터/콘텐츠
352910,오비고,자동차,자동차/부품
039290,인포뱅크,IT,IT/서비스
065370,위세아이텍,IT,IT/서비스
104040,대성파인텍,자동차,자동차/부품
198080,캐프,스마트폰,스마트폰/부품
046970,우리로,전자,전자/제품
413630,씨피시스템,기계,기계/자동화
052300,오션인더블유,음식료,음식료/유통
043200,파루,에너지,에너지/발전
069730,DSR제강,금속,금속/철강
049830,승일,금속,금속/철강
056360,코위버,통신,통신/장비
452160,제이엔비,반도체,반도체/장비
006980,우성,음식료,음식료/식료품
303360,프로티아,의료기기,의료기기/기기
052900,KX하이텍,반도체,반도체/소재
314140,알피바이오,건강미용,건강미용/건기식
033170,시그네틱스,반도체,반도체/분야
131100,티엔엔터테인먼트,자동차,자동차/전기차
109820,진매트릭스,의료기기,의료기기/기기
123570,이엠넷,엔터,엔터/콘텐츠
052600,한네트,IT,IT/결제
040160,누리플렉스,에너지,에너지/전기
114450,그린생명과학,제약,제약/원료의약품
318410,비비씨,생활,생활/가정용품
100590,머큐리,통신,통신/장비
221840,하이즈항공,기계,기계/방위산업
037370,EG,전자,전자/부품
014190,원익큐브,화학,화학/제품
271830,팸텍,스마트폰,스마트폰/부품
033540,파라텍,기계,기계/산업용
002360,SH에너지화학,화학,화학/제품
046940,우원개발,건설,건설/건설
122350,삼기,자동차,자동차/부품
019180,티에이치엔,자동차,자동차/부품
092300,현우산업,전자,전자/제품
462980,아이지넷,IT,IT/소프트웨어
033200,모아텍,전자,전자/부품
277410,인산가,음식료,음식료/식료품
300080,플리토,IT,IT/서비스
304840,피플바이오,의료기기,의료기기/기기
153460,네이블,통신,통신/솔루션
440320,오픈놀,IT,IT/서비스
014570,고려제약,제약,제약/전문의약품
242040,나무기술,IT,IT/서비스
340810,시선AI,IT,IT/서비스
103840,우양,음식료,음식료/유통
256150,한독크린텍,생활,생활/가정용품
122690,서진오토모티브,자동차,자동차/부품
053160,프리엠스,기계,기계/건설용
464580,닷밀,엔터,엔터/콘텐츠
033560,블루콤,스마트폰,스마트폰/기타
016100,리더스코스메틱,생활,생활/제지
434480,모니터랩,IT,IT/보안
091590,남화토건,건설,건설/건설
460470,아이빔테크놀로지,의료기기,의료기기/용품
016600,큐캐피탈,금융,금융/기타
008420,문배철강,금속,금속/철강
060850,영림원소프트랩,IT,IT/소프트웨어
258610,케일럼,스마트폰,스마트폰/유통
099390,브레인즈컴퍼니,IT,IT/서비스
053950,경남제약,제약,제약/일반의약품
263770,유에스티,금속,금속/철강
042040,케이피엠테크,전자,전자/제품
032860,더라미,금속,금속/철강
026040,제이에스티나,섬유패션,섬유패션/잡화
140520,대창스틸,금속,금속/철강
009320,아진전자부품,자동차,자동차/부품
263810,상신전자,전자,전자/부품
360350,코셈,전자,전자/제품
354200,엔젠바이오,의료기기,의료기기/기기
064520,테크엘,반도체,반도체/분야
043340,에쎈테크,기계,기계/부품
066900,디에이피,전자,전자/제품
106080,케이이엠텍,스마트폰,스마트폰/부품
075130,플랜티넷,IT,IT/소프트웨어
159010,아스플로,반도체,반도체/소재
049180,셀루메드,건자재,건자재/자재
117670,알파칩스,반도체,반도체/분야
262840,아이퀘스트,IT,IT/소프트웨어
340440,세림B&G,음식료,음식료/포장류
096690,에이루트,전자,전자/제품
